starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 04 20:14:18 2014	1393989258	12	7895	7908	0
Tue Mar 04 20:14:18 2014	1393989258	16	7891	7908	0
Tue Mar 04 20:14:18 2014	1393989258	14	7894	7908	0
Tue Mar 04 20:14:18 2014	1393989258	16	7892	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	12	7896	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	16	7892	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	12	7895	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	13	7895	7908	0
Tue Mar 04 20:14:18 2014	1393989258	12	7896	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	16	7892	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	16	7892	7908	0
Tue Mar 04 20:14:18 2014	1393989258	17	7891	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7908	0
Tue Mar 04 20:14:18 2014	1393989258	997	6911	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7908	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7890	7909	0
Tue Mar 04 20:14:18 2014	1393989258	12	7896	7909	0
Tue Mar 04 20:14:18 2014	1393989258	997	6912	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	997	6912	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	17	7892	7909	0
Tue Mar 04 20:14:18 2014	1393989258	13	7896	7909	0
Tue Mar 04 20:14:18 2014	1393989258	12	7897	7909	0
